-16.00, 89.00, 72.00, 103.00, -107.00, -146.00
-4.00, 111.00, 117.00, 129.00, -137.00, -181.00
3.00, 73.00, 115.00, 180.00, -194.00, -241.00
10.00, 28.00, 104.00, 240.00, -259.00, -305.00
16.00, -20.00, 92.00, 289.00, -308.00, -354.00
15.00, -64.00, 88.00, 319.00, -337.00, -382.00
6.00, -66.00, 91.00, 335.00, -357.00, -397.00
-14.00, -83.00, 93.00, 347.00, -376.00, -409.00
13.00, -89.00, 90.00, 360.00, -395.00, -425.00
6.00, -117.00, 81.00, 369.00, -409.00, -438.00
-1.00, -134.00, 75.00, 377.00, -421.00, -444.00
16.00, -163.00, 66.00, 381.00, -433.00, -449.00
14.00, -175.00, 35.00, 378.00, -437.00, -446.00
5.00, -178.00, 15.00, 377.00, -441.00, -444.00
23.00, -186.00, 6.00, 384.00, -450.00, -446.00
26.00, -204.00, 43.00, 386.00, -453.00, -441.00
40.00, -213.00, 60.00, 374.00, -439.00, -420.00
67.00, -205.00, 35.00, 362.00, -426.00, -397.00
61.00, -200.00, 43.00, 352.00, -418.00, -379.00
65.00, -194.00, 81.00, 332.00, -395.00, -349.00
75.00, -194.00, 74.00, 291.00, -348.00, -297.00
79.00, -180.00, 61.00, 247.00, -301.00, -234.00
83.00, -155.00, 86.00, 198.00, -247.00, -167.00
122.00, -129.00, 128.00, 128.00, -166.00, -84.00
135.00, -128.00, 108.00, 28.00, -57.00, 28.00
124.00, -71.00, 77.00, 66.00, 35.00, 134.00
163.00, -22.00, 113.00, 138.00, 110.00, 210.00
174.00, -40.00, 140.00, 221.00, 202.00, 298.00
181.00, -2.00, 123.00, 322.00, 311.00, 410.00
190.00, 87.00, 107.00, 418.00, 412.00, 508.00
207.00, 94.00, 118.00, 507.00, 507.00, 592.00
218.00, 107.00, 91.00, 591.00, 599.00, 676.00
205.00, 145.00, 80.00, 667.00, 682.00, 755.00
214.00, 145.00, 77.00, 751.00, 771.00, 829.00
